과시	1.477121255
과외	2.51851394
과음	2.51851394
과자	2.217483944
과장	1.103540592
과정	1.041392685
과제	1.819543936
과즙	2.51851394
과학	1.477121255
과학관	2.217483944
과학부	2.51851394
관객	1.56427143
관건	2.51851394
관계	1.176091259
관계자	0.950312216
관광	1.439332694
관광객	1.819543936
관광업	2.51851394
관광청	2.51851394
관기	2.217483944
관내	2.217483944
관람	1.819543936
관람객	2.041392685
관람료	2.51851394
관련	0.79423807
관록	2.217483944
관료	2.041392685
관리	1.176091259
관리과장	2.51851394
관리국장	2.51851394
관리법	2.51851394
관리부장	2.51851394
관리실장	2.217483944
관리자	2.51851394
관문	2.041392685
관상	2.217483944
관상학	2.51851394
관선	2.217483944
관심	0.974445896
관심사	2.217483944
관아	2.51851394
관여	1.819543936
관장	1.916453949
관저	2.51851394
관절	2.51851394
관측	2.217483944
관측소	2.51851394
관통	2.51851394
관하	1.404570588
광고	1.342422681
광고사	2.51851394
광복	2.51851394
광복절	1.916453949
광석	2.51851394
광역시	2.51851394
광장	1.288065018
광주	2.51851394
괴기	2.51851394
괴로워하	2.51851394
괴물	2.51851394
교감	1.916453949
교과목	2.51851394
교과서	2.217483944
교관	2.51851394
교구장	2.51851394
교내	1.819543936
교도소	2.217483944
교두보	2.217483944
교량	2.51851394
교류	1.56427143
교목	2.51851394
교문	2.217483944
교민	2.217483944
교부	2.217483944
교부금	2.217483944
교사	1.740362689
교서	2.51851394
교섭	2.217483944
교세	2.51851394
교수	0.632023215
교실	1.916453949
교양	2.041392685
교우	2.51851394
교우회	2.51851394
교원	1.916453949
교육	0.950312216
교육감	2.041392685
교육부	2.041392685
교육원	2.217483944
교육원장	2.217483944
교육자	2.51851394
교육장	2.217483944
교육청	2.217483944
교육학	2.51851394
교장	1.615423953
교재	2.51851394
교주	2.51851394
교지	2.51851394
교직원	2.217483944
교체	1.819543936
교통	1.51851394
교통사고	1.916453949
교포	2.51851394
교향악단	2.51851394
교환	1.615423953
교회	1.6734159
교회사	2.51851394
교훈	2.51851394
구간	1.916453949
구경	2.217483944
구국	1.916453949
구급	2.51851394
구단	1.916453949
구단주	2.51851394
구도	2.217483944
구독	2.51851394
구두	2.041392685
구렁이	2.51851394
구름	2.51851394
구매	1.740362689
구멍	2.51851394
구미	2.217483944
구민	2.041392685
구분	2.217483944
구상	2.51851394
구석	2.51851394
구석구석	2.217483944
구성	0.987035023
구성원	1.916453949
구속	1.477121255
구속자	2.51851394
구슬땀	1.819543936
구악	2.51851394
구역	2.041392685
구원	2.51851394
구인	2.51851394
구입	2.041392685
구재	2.51851394
구절	2.51851394
구정	2.217483944
구제	2.51851394
구조	1.740362689
구조물	2.51851394
구종	2.51851394
구직	2.041392685
구청	1.615423953
구청장	1.56427143
구체	1.6734159
구축	1.615423953
구하	1.6734159
구한말	2.51851394
구형	2.217483944
구호	1.916453949
국가	1.120573931
국가보훈처	2.041392685
국감	1.916453949
국감장	2.51851394
국경	2.217483944
국궁	2.51851394
국기	2.51851394
국내	0.82831786
국내외	2.041392685
국립	1.740362689
국면	2.217483944
국무	2.51851394
국무장관	2.51851394
국무총리	1.239760339
국무총리실	2.51851394
국문학	2.51851394
국물	2.51851394
국민	0.755085946
국민운동	2.217483944
국방	1.740362689
국방력	2.51851394
국방부	1.740362689
국방장관	2.51851394
국비	2.217483944
국빈	2.51851394
국산	2.041392685
국세	2.51851394
국세청	1.819543936
국세청장	2.041392685
국소	2.51851394
국수	2.217483944
국시	2.51851394
국악	2.041392685
국악인	2.041392685
국어	1.916453949
국외	2.51851394
국장	1.342422681
국적	2.51851394
국정	1.027152246
국정원	2.217483944
국정원장	2.217483944
국제	1.041392685
국제회의	2.51851394
국조	2.51851394
국채	2.51851394
국책	2.51851394
국토	2.041392685
국학	2.51851394
국화	2.51851394
국회	0.72612225
국회법	2.217483944
국회의원	0.574031268
군가	2.51851394
군경	2.51851394
군관	2.51851394
군단	2.51851394
군단장	2.51851394
군대	2.217483944
군민	2.51851394
군민회	2.51851394
군복	2.51851394
군부	2.51851394
군사	1.477121255
군사령관	2.51851394
군선	2.51851394
군소	2.51851394
군수	1.51851394
군의관	2.51851394
군의회	2.51851394
군인	1.916453949
군정	2.51851394
군제	2.51851394
군주	2.51851394
군청	1.916453949
군침	2.51851394
굴욕	2.51851394
굶주리	2.51851394
굽히	2.51851394
굿판	2.217483944
궁극	2.51851394
궁금증	1.6734159
궁중	2.51851394
궁지	2.51851394
궁합	2.51851394
권력	1.176091259
권력욕	2.51851394
권리	2.217483944
권문	2.51851394
권역	2.51851394
권위	2.041392685
권위주의	2.217483944
권유	2.041392685
권익	2.51851394
권총	2.217483944
권태	2.51851394
권투	2.217483944
권하	2.217483944
권한	2.041392685
귀가	2.51851394
귀감	2.51851394
귀국	2.51851394
귀대	2.51851394
귀띔	2.041392685
귀순	2.217483944
귀재	2.51851394
귀착	2.51851394
귀추	2.217483944
귀화	2.217483944
귀환	2.217483944
규명	1.819543936
규모	1.156786104
규문	2.51851394
규정	1.6734159
규제	2.041392685
규칙	2.51851394
규탄	2.51851394
균형	2.51851394
그간	1.819543936
그날	2.217483944
그네	2.217483944
그동안	1.138302698
그때	1.372385904
그라	2.51851394
그라운드	2.51851394
그랑프리	2.217483944
그래픽	2.51851394
그랜드	1.740362689
그러	1.740362689
그레이스	2.51851394
그룹	1.087150176
그릇	2.51851394
그리	1.138302698
그리움	2.51851394
그린	1.916453949
그림	1.740362689
그림자	1.819543936
그만두	2.51851394
그물	2.51851394
그전	2.217483944
그중	2.51851394
그치	2.51851394
그해	2.041392685
극단	1.916453949
극대	2.217483944
극도	2.51851394
극복	1.615423953
극본	1.477121255
극성	2.51851394
극악	2.51851394
극우	2.51851394
극장	1.740362689
극장가	2.51851394
극찬	1.916453949
극한	2.217483944
근거	1.916453949
근거지	2.51851394
근대	2.041392685
근로	2.217483944
근로자	2.041392685
근무	1.439332694
근무지	2.51851394
근속	2.51851394
근원	2.51851394
근육	2.51851394
근접	2.51851394
근종	2.51851394
근처	2.041392685
근황	1.439332694
글래머	2.51851394
글로벌	0.927449333
글씨	2.51851394
금감원	2.51851394
금년	2.51851394
금리	2.51851394
금메달	1.819543936
금명간	2.51851394
금배지	2.217483944
금빛	2.51851394
금상	2.217483944
금성	2.51851394
금수강산	2.51851394
금식	2.217483944
금액	2.217483944
금연	2.217483944
금요	2.51851394
금요일	1.916453949
금융	1.51851394
금융감독원	2.51851394
금주	2.217483944
금지	0.837272703
